diatessaron_section	diatessaron_verse	gospel_book	gospel_chapter	gospel_verse	text_snippet
48	9	Matt	26	73	And they that stood by came and said to Cephas, Of a truth thou art one of his
48	10	Matt	26	72	disciples. And again he denied with an
48	11	John	18	26	oath, I know not the man. And after a little while one of the servants of the high priest, a kinsman of him whose ear Simon
48	13	Matt	26	42	Again a second time he went away, and prayed, saying, my Father, if this cup cannot pass away, except I drink it, thy
48	14	Mark	14	40	will be done. And again he returned, and found his disciples sleeping, for their eyes were weighed down for sorrow and anxiety ; and they knew not what to answer him.
48	15	Matt	26	44	And he left them, and went away again, and prayed a third time, saying the same
48	16	Luke	22	43	speech. And there appeared unto him an
48	17	Luke	22	44	angel from heaven, strengthening him. And whUe he was afraid  he prayed with unin- terrupted prayer : and his sweat became as it were a stream of blood, and feU down
48	18	Luke	22	45	upon the ground. Then he rose up from the prayer, and came unto his disciples,
48	19	Luke	22	45	and found them sleeping, and said unto them. Sleep on now, and take your rest :
48	21	Luke	22	45	into the hands of sinners. Arise, let us be going : he is at hand that shall betray me.
48	22	Luke	22	45	While he yet spake, came Judas the betrayer, one of the twelve, and with him a great multitude carrying lanterns and torches, and swords and staves, having been sent by the chief priests and scribes a
48	23	Luke	22	48	Eomans. Now Judas the betrayer gave them a sign, saying. He whom I shall kiss,
48	24	Luke	22	48	And Jesus, knowing all the things that were about to come upon him, went out unto
48	25	Luke	22	48	them: and straightway the traitor Judas came to Jesus, and said. Hail, Master ; and
48	26	Luke	22	48	46> Jj is he : take him boldly, and lead him away.
48	27	Luke	22	48	this? And Jesus said unto them which were come unto him. Whom seek ye ?
48	28	Luke	22	48	They said unto him, Jesus of Nazareth. Jesus said unto them, I am he. And Judas also, the betrayer, was standing with them.
48	29	Luke	22	48	And when Jesus said unto them, I am Ae, they went backward, and fell upon the
48	30	Luke	22	48	ground. And again Jesus asked them. Whom seek ye ? They answered, Jesus of
48	31	Luke	22	48	Nazareth. Jesus said unto them, I told you that I am he, : if therefore ye seek me,
48	32	Luke	22	48	let these go their way: that the saying might be fulfilled which he spake. Of those whom thou hast give me I have not lost
48	33	Luke	22	48	one. Then they that were with Judas, came and laid hands on Jesus, and took him.
48	34	Luke	22	48	And when his disciples saw what happened, they said, Lord, shall we smite them with
48	36	Luke	22	48	Jesus said unto Cephas, The cup which my Father hath given me, shall I not drink it ?
48	37	Luke	22	48	Put up the sword into its sheath, for all they that shall attack with the sword, shall
48	38	Luke	22	48	"perish with the sword. Or thinkest thou Mk. 14 44 Jn. 18 4= Mt. 26 49 Lu. 22 48 Mt. 26 50 Lu.2 22 52 Jn. 18 4 Mt. 26 50""= Lu. 22 49 Jn. 18 10 Mt. 26 e * Perhaps "" carefully."" of this chapter.  "" Put ."
48	39	Matt	26	54	twelve legions 0! angels? How then shall the scriptures be fulfilled, which say, that
48	40	Matt	26	54	"thus it must come to pass? After this he Lu. 22 5 1*"" gently touched the ear which he had struck,"
48	41	Matt	26	55	and healed it. And in that hour said Jesus to the multitudes. Are ye come out against me, as an attack is made on a robber, with swords and staves to seize me ? I sat daUy with you in the temple teach
48	42	Matt	26	55	took me not : but this is your hour, and the Lu. 2253
48	43	Matt	26	56	power of darkness. And this came to pass, that the scriptures of the prophets might be fulfilled. Then all the disciples left him, and fled.
48	44	Matt	26	56	So the band and the captains and the Jn. 18 12 soldiers of the Jews took Jesus, and went
48	45	Mark	14	51	their way. And a certain yoimg man was following him, naked, wrapped in a Hnen
48	46	Mark	14	52	cloth; and they laid hold on him; but he let go the linen cloth, and fled away naked.
48	47	John	18	13	Then they seized Jesus, and bound him, and led him to Annas first ; for he was father-in-law to Caiaphas, which was high
48	48	John	18	14	priest that year. Now it was Caiaphas which had given counsel to the Jews, It is expedient that one man should die for the people.
48	49	John	18	15	And Simon Cephas followed Jesus, and so Aid, another disciple. Now that disciple was known unto the high priest, and entered in
48	50	John	1	6	with Jesus into the court; but Simon was standing at the door without. And that other disciple, which was known unto the high priest, went out and spake unto the * See three verses lower. with the den
48	51	John	18	17	portress, and she brought Simon in. And when the maid, the portress, saw Simon, she looked at him, and saith unto him. Art not thou also one of the disciples of this man,
48	52	Mark	14	68	that is to say, of Jesus of Nazareth? And he denied, saying, Woman, I know him not : nor do I even understand what thou sayest.
48	53	John	18	18	Now the servants and the soldiers rose up, and kindled a fire in the midst of the court
48	54	Luke	22	55	to warm themselves; for it was cold. And when they had kindled the fire, they sat
48	59	Matt	26	58	1 The high priest therefore asked Jesus of Jn. 1819
49	1	John	18	26	3 Galilaean, for his speech is similar. And he | jj jg | said unto Simon, Did not I see thee in the
49	2	Luke	22	66	devices ; and they took counsel against Jesus
49	3	Mark	14	60	"A mistake for Mark xiv. seiJ ; see ver. 26 below. Mt. i"" » 59 )) 60* Mk. Mt."
49	4	Luke	23	7	Is this man a Galilaean ? And when he knew that he was under. Herods jurisdiction, he sent him unto Herod, for he was at Jerusalem in those days.
49	5	John	18	34	1 the King of the Jews ? Jesus saith unto him, Sayest thou this of thyseK, or did
49	6	Luke	23	9	pected to see some sign from him. And he questioned httn in many words ; but Jesus
49	7	Luke	23	10	answered him nothing. And the scribes and the chief priests stood, accusing him violently.
49	8	Luke	23	11	And, Herod with his attendants set him at nought, and after he had mocked him, he arrayed him in a scarlet robe, and sent him
49	9	Luke	23	12	to Pilate. And Pilate and Herod became friends on that day : for before there was enmity between them.
49	10	Luke	23	13	And Pilate called together the chief
49	11	Luke	23	14	priests and the rulers of the people, and said imto them. Ye brought unto me this man, as one that perverteth your people : and I examined him before you, and found no fault in this man out of all the
49	12	John	18	26	cut off, saw him, and disputing, said, Of a Lu. 22 59 truth this man was with him ; he also is a
49	14	Mark	14	71	garden with him? Then Simon began to curse and to swear, I know not this man,
49	15	Luke	22	60	whom ye mention. And immediately, while
49	16	Luke	22	61	he yet spake, the cock crew twice. And in that hour Jesus, who was outside, turned, and looked upon Cephas. And Simon re- membered the word of our Lord, which he
49	17	Luke	22	61	had -said unto him. Before the cock crow Mk.*14 30
49	18	Luke	22	62	twice, thou wilt deny me thrice. And Simon went out, and wept with a bitter weeping.
49	19	Luke	22	66	And when the morning drew near, there came together all the guards of the temple, the chief priests and scribes, and elders of the people, and all the multitude, and framed
49	20	Matt	27	15	Now at every feast the governor was wont to release unto the people one prisoner,
49	21	Luke	22	66	to put him to death. And they sought false witnesses, who should bear witness against Jesus, that they might put him to
49	22	Luke	22	66	death; and they found them, not, and many
49	23	Luke	22	66	false witnesses came; and their witness was
49	24	Luke	22	66	not in agreement. But at last came two
49	25	Luke	22	66	"false witnesses, and said. We heard him say,/  57*"" I will destroy this temple of God, made "" with hands, and after three days I will build"
49	26	Mark	14	59	another made without hands. And not even
49	27	Mark	14	60	so was their witness in agreement. But Jesus held his peace. And the high priest rose up into the midst, and asked Jesus, saying,
49	28	Matt	26	62	Answerest thou nothing to what these wit-
49	29	Mark	14	61	ness against thee? But Jesus held his
49	30	Luke	22	66	peace, and answered him nothing. And they led him up into their temple, saying
49	31	Luke	22	67	unto him, If thou art the Messiah, tell us. He said unto them. If I tell you, ye will
49	33	Matt	26	63	not answer me a word, nor let me go. And the high priest answered, and said unto him, I adjure thee by the living G-od, that thou tell us whether thou be the Messiah, the
